('BlackBerry', 'hero1379'),{'model': 'hero1379', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '15275', 'thickness': '23', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '19'}
('BlackBerry', 'blackberry2488'),{'model': 'blackberry2488', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '22741', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '19'}
('BlackBerry', 'hero3184'),{'model': 'hero3184', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '4631', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '22'}
('BlackBerry', 'lumia3408'),{'model': 'lumia3408', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '18770', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '22'}
('BlackBerry', 'N2888'),{'model': 'N2888', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '30748', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '25'}
('BlackBerry', 'N4062'),{'model': 'N4062', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '19189', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '21'}
('BlackBerry', 'N834'),{'model': 'N834', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '14122', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '20'}
('BlackBerry', 'N2818'),{'model': 'N2818', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '32880', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '16'}
('BlackBerry', 'hero2047'),{'model': 'hero2047', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '38234', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '10'}
('BlackBerry', 'lumia1340'),{'model': 'lumia1340', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '10494', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '6'}
('BlackBerry', 'lumia237'),{'model': 'lumia237', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '1712', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '9'}
('BlackBerry', 'hero312'),{'model': 'hero312', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '32822', 'thickness': '16', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '15'}
('BlackBerry', 'blackberry754'),{'model': 'blackberry754', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '6897', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '5'}
('BlackBerry', 'N2818'),{'model': 'N2818', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '8140', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '16'}
('BlackBerry', 'blackberry2569'),{'model': 'blackberry2569', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '31849', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '21'}
('BlackBerry', 'hero1823'),{'model': 'hero1823', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '10514', 'thickness': '11', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '21'}
('BlackBerry', 'lumia364'),{'model': 'lumia364', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '37434', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '12'}
('BlackBerry', 'lumia1793'),{'model': 'lumia1793', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '25580', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '17'}
('BlackBerry', 'lumia1707'),{'model': 'lumia1707', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '14179', 'thickness': '16', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '11'}
('BlackBerry', 'hero4446'),{'model': 'hero4446', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '34734', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '22'}
('BlackBerry', 'hero2956'),{'model': 'hero2956', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '2947', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '12'}
('BlackBerry', 'hero2128'),{'model': 'hero2128', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '28739', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '27'}
('BlackBerry', 'hero4018'),{'model': 'hero4018', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '18300', 'thickness': '22', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '23'}
('BlackBerry', 'lumia3646'),{'model': 'lumia3646', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '5750', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '9'}
('BlackBerry', 'hero2859'),{'model': 'hero2859', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '4150', 'thickness': '17', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '8'}
('BlackBerry', 'hero414'),{'model': 'hero414', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '25539', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '12'}
('BlackBerry', 'N2767'),{'model': 'N2767', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '14902', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '24'}
('BlackBerry', 'N3035'),{'model': 'N3035', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '25536', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '14'}
('BlackBerry', 'lumia4121'),{'model': 'lumia4121', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '5503', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '12'}
('BlackBerry', 'N4073'),{'model': 'N4073', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '34394', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '24'}
('BlackBerry', 'hero391'),{'model': 'hero391', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '10705', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '30'}
('BlackBerry', 'blackberry1853'),{'model': 'blackberry1853', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '10410', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '20'}
('BlackBerry', 'N1741'),{'model': 'N1741', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '7943', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '22'}
('BlackBerry', 'N337'),{'model': 'N337', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '30811', 'thickness': '10', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '26'}
('BlackBerry', 'N3661'),{'model': 'N3661', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '24671', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '19'}
('BlackBerry', 'hero3934'),{'model': 'hero3934', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '1443', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '14'}
('BlackBerry', 'blackberry673'),{'model': 'blackberry673', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '11815', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '22'}
('BlackBerry', 'hero518'),{'model': 'hero518', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '1002', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '30'}
('BlackBerry', 'N1207'),{'model': 'N1207', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '31827', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '6'}
('BlackBerry', 'N1638'),{'model': 'N1638', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '35202', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '10'}
('BlackBerry', 'blackberry3426'),{'model': 'blackberry3426', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '18925', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '18'}
('BlackBerry', 'lumia2092'),{'model': 'lumia2092', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '34606', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '25'}
('BlackBerry', 'hero2966'),{'model': 'hero2966', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '22064', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '13'}
('BlackBerry', 'hero2523'),{'model': 'hero2523', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '7325', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '10'}
('BlackBerry', 'blackberry3340'),{'model': 'blackberry3340', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '36582', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '13'}
('BlackBerry', 'hero2561'),{'model': 'hero2561', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '35292', 'thickness': '15', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '26'}
('BlackBerry', 'N4020'),{'model': 'N4020', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '14135', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '22'}
('BlackBerry', 'N3359'),{'model': 'N3359', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '26420', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '15'}
('BlackBerry', 'hero346'),{'model': 'hero346', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '36014', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '26'}
('BlackBerry', 'hero2894'),{'model': 'hero2894', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '23289', 'thickness': '25', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '26'}
('BlackBerry', 'lumia4043'),{'model': 'lumia4043', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '33328', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '20'}
('BlackBerry', 'hero4034'),{'model': 'hero4034', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '12179', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '22'}
('BlackBerry', 'hero970'),{'model': 'hero970', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '24476', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '6'}
('BlackBerry', 'hero1319'),{'model': 'hero1319', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '31891', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '18'}
('BlackBerry', 'hero137'),{'model': 'hero137', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '14322', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '20'}
('BlackBerry', 'hero1895'),{'model': 'hero1895', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '21066', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '30'}
('BlackBerry', 'lumia636'),{'model': 'lumia636', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '14806', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '14'}
('BlackBerry', 'N1340'),{'model': 'N1340', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '7315', 'thickness': '30', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '5'}
('BlackBerry', 'blackberry1392'),{'model': 'blackberry1392', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '16726', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '17'}
('BlackBerry', 'lumia1813'),{'model': 'lumia1813', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '2862', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '29'}
('BlackBerry', 'lumia661'),{'model': 'lumia661', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '24940', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '7'}
('BlackBerry', 'lumia2037'),{'model': 'lumia2037', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '26244', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '21'}
('BlackBerry', 'N709'),{'model': 'N709', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '19421', 'thickness': '10', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '7'}
('BlackBerry', 'blackberry1839'),{'model': 'blackberry1839', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '2348', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '30'}
('BlackBerry', 'hero814'),{'model': 'hero814', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '7997', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '7'}
('BlackBerry', 'lumia3791'),{'model': 'lumia3791', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '14983', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '28'}
('BlackBerry', 'blackberry2115'),{'model': 'blackberry2115', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '21792', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '5'}
('BlackBerry', 'hero1308'),{'model': 'hero1308', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '18243', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '20'}
('BlackBerry', 'lumia813'),{'model': 'lumia813', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '33838', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '6'}
('BlackBerry', 'blackberry2409'),{'model': 'blackberry2409', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '20438', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '14'}
('BlackBerry', 'lumia2769'),{'model': 'lumia2769', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '30855', 'thickness': '25', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '14'}
('BlackBerry', 'hero2606'),{'model': 'hero2606', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '11303', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '23'}
('BlackBerry', 'hero3232'),{'model': 'hero3232', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '3', 'company': 'BlackBerry', 'price': '37443', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '10'}
('BlackBerry', 'hero4299'),{'model': 'hero4299', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '5803', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '22'}
('BlackBerry', 'hero398'),{'model': 'hero398', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '9355', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '26'}
('BlackBerry', 'lumia1547'),{'model': 'lumia1547', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '4614', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '17'}
('BlackBerry', 'hero1197'),{'model': 'hero1197', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '5684', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '16'}
('BlackBerry', 'blackberry2433'),{'model': 'blackberry2433', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '10135', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '24'}
('BlackBerry', 'hero3615'),{'model': 'hero3615', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '0', 'company': 'BlackBerry', 'price': '4437', 'thickness': '15', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '20'}
('BlackBerry', 'lumia455'),{'model': 'lumia455', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '14050', 'thickness': '25', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '16'}
('BlackBerry', 'hero3954'),{'model': 'hero3954', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '28654', 'thickness': '26', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '27'}
('BlackBerry', 'N2101'),{'model': 'N2101', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '4', 'company': 'BlackBerry', 'price': '39434', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '29'}
('BlackBerry', 'hero775'),{'model': 'hero775', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '4059', 'thickness': '15', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '30'}
('BlackBerry', 'blackberry2880'),{'model': 'blackberry2880', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '5', 'company': 'BlackBerry', 'price': '19214', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '6'}
('BlackBerry', 'hero3697'),{'model': 'hero3697', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '1', 'company': 'BlackBerry', 'price': '13367', 'thickness': '28', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '29'}
('BlackBerry', 'hero2730'),{'model': 'hero2730', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '2', 'company': 'BlackBerry', 'price': '10978', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '17'}
