('Lg', 'hero2806'),{'model': 'hero2806', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '0', 'company': 'Lg', 'price': '12471', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '11'}
('Lg', 'hero3946'),{'model': 'hero3946', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '3', 'company': 'Lg', 'price': '24092', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '6'}
('Lg', 'hero4482'),{'model': 'hero4482', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '1', 'company': 'Lg', 'price': '27175', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '5'}
('Lg', 'N496'),{'model': 'N496', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '0', 'company': 'Lg', 'price': '38831', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '30'}
('Lg', 'blackberry353'),{'model': 'blackberry353', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '2', 'company': 'Lg', 'price': '39224', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '28'}
('Lg', 'N125'),{'model': 'N125', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '3', 'company': 'Lg', 'price': '34325', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '21'}
('Lg', 'N4405'),{'model': 'N4405', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '1', 'company': 'Lg', 'price': '38656', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '7'}
('Lg', 'blackberry4377'),{'model': 'blackberry4377', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '2', 'company': 'Lg', 'price': '22725', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '11'}
('Lg', 'hero1908'),{'model': 'hero1908', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '0', 'company': 'Lg', 'price': '31835', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '13'}
('Lg', 'hero154'),{'model': 'hero154', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '5', 'company': 'Lg', 'price': '21523', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '8'}
('Lg', 'hero3712'),{'model': 'hero3712', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '0', 'company': 'Lg', 'price': '19791', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '11'}
('Lg', 'lumia729'),{'model': 'lumia729', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '2', 'company': 'Lg', 'price': '16529', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '20'}
('Lg', 'N2426'),{'model': 'N2426', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '0', 'company': 'Lg', 'price': '34057', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '28'}
('Lg', 'hero1794'),{'model': 'hero1794', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '5', 'company': 'Lg', 'price': '26379', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '16'}
('Lg', 'blackberry916'),{'model': 'blackberry916', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '0', 'company': 'Lg', 'price': '9687', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '18'}
('Lg', 'hero2389'),{'model': 'hero2389', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '1', 'company': 'Lg', 'price': '39062', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '16'}
('Lg', 'lumia1244'),{'model': 'lumia1244', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '0', 'company': 'Lg', 'price': '28554', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '14'}
('Lg', 'blackberry3355'),{'model': 'blackberry3355', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '0', 'company': 'Lg', 'price': '16849', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '19'}
('Lg', 'N2437'),{'model': 'N2437', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '2', 'company': 'Lg', 'price': '27730', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '10'}
('Lg', 'hero4116'),{'model': 'hero4116', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '2', 'company': 'Lg', 'price': '38380', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '7'}
('Lg', 'N3369'),{'model': 'N3369', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '4', 'company': 'Lg', 'price': '31564', 'thickness': '21', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '15'}
('Lg', 'N3260'),{'model': 'N3260', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '0', 'company': 'Lg', 'price': '24617', 'thickness': '30', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '9'}
('Lg', 'blackberry3902'),{'model': 'blackberry3902', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '2', 'company': 'Lg', 'price': '21597', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '5'}
('Lg', 'N247'),{'model': 'N247', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '3', 'company': 'Lg', 'price': '33586', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '23'}
('Lg', 'N3571'),{'model': 'N3571', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '3', 'company': 'Lg', 'price': '35504', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '22'}
('Lg', 'blackberry3739'),{'model': 'blackberry3739', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '1', 'company': 'Lg', 'price': '33128', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '21'}
('Lg', 'N1510'),{'model': 'N1510', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '0', 'company': 'Lg', 'price': '13673', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '5'}
('Lg', 'hero1261'),{'model': 'hero1261', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '1', 'company': 'Lg', 'price': '32274', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '15'}
('Lg', 'N4272'),{'model': 'N4272', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '2', 'company': 'Lg', 'price': '29858', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '5'}
('Lg', 'hero2349'),{'model': 'hero2349', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '4', 'company': 'Lg', 'price': '35829', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '19'}
('Lg', 'hero4443'),{'model': 'hero4443', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '1', 'company': 'Lg', 'price': '25229', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '11'}
('Lg', 'hero437'),{'model': 'hero437', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '5', 'company': 'Lg', 'price': '3493', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '7'}
('Lg', 'hero4294'),{'model': 'hero4294', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '3', 'company': 'Lg', 'price': '21134', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '24'}
('Lg', 'lumia212'),{'model': 'lumia212', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '0', 'company': 'Lg', 'price': '23097', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '22'}
('Lg', 'hero1292'),{'model': 'hero1292', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '0', 'company': 'Lg', 'price': '21129', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '25'}
('Lg', 'hero1641'),{'model': 'hero1641', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '5', 'company': 'Lg', 'price': '24950', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '11'}
('Lg', 'N3917'),{'model': 'N3917', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '4', 'company': 'Lg', 'price': '19636', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '12'}
('Lg', 'hero3213'),{'model': 'hero3213', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '1', 'company': 'Lg', 'price': '33514', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '15'}
('Lg', 'N3031'),{'model': 'N3031', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '0', 'company': 'Lg', 'price': '12760', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '12'}
('Lg', 'blackberry2915'),{'model': 'blackberry2915', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '4', 'company': 'Lg', 'price': '1671', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '11'}
('Lg', 'hero2947'),{'model': 'hero2947', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '5', 'company': 'Lg', 'price': '24492', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '8'}
('Lg', 'N3184'),{'model': 'N3184', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '2', 'company': 'Lg', 'price': '27317', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '17'}
('Lg', 'lumia3974'),{'model': 'lumia3974', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '1', 'company': 'Lg', 'price': '36035', 'thickness': '21', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '5'}
('Lg', 'hero4407'),{'model': 'hero4407', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '4', 'company': 'Lg', 'price': '16957', 'thickness': '20', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '26'}
('Lg', 'N2734'),{'model': 'N2734', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '0', 'company': 'Lg', 'price': '10497', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '8'}
('Lg', 'hero3493'),{'model': 'hero3493', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '1', 'company': 'Lg', 'price': '11904', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '19'}
('Lg', 'blackberry4472'),{'model': 'blackberry4472', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '4', 'company': 'Lg', 'price': '5881', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '5'}
('Lg', 'N420'),{'model': 'N420', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '5', 'company': 'Lg', 'price': '26145', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '22'}
('Lg', 'blackberry1480'),{'model': 'blackberry1480', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '4', 'company': 'Lg', 'price': '34120', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '21'}
('Lg', 'hero4179'),{'model': 'hero4179', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '0', 'company': 'Lg', 'price': '14576', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '16'}
('Lg', 'hero518'),{'model': 'hero518', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '5', 'company': 'Lg', 'price': '5793', 'thickness': '29', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '7'}
('Lg', 'hero143'),{'model': 'hero143', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '1', 'company': 'Lg', 'price': '7849', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '12'}
('Lg', 'lumia2171'),{'model': 'lumia2171', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '3', 'company': 'Lg', 'price': '28318', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '22'}
('Lg', 'hero3776'),{'model': 'hero3776', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '2', 'company': 'Lg', 'price': '24265', 'thickness': '16', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '17'}
('Lg', 'N571'),{'model': 'N571', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '1', 'company': 'Lg', 'price': '19622', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '15'}
('Lg', 'blackberry389'),{'model': 'blackberry389', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '1', 'company': 'Lg', 'price': '36541', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '15'}
('Lg', 'blackberry3500'),{'model': 'blackberry3500', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '1', 'company': 'Lg', 'price': '19040', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '10'}
('Lg', 'lumia2658'),{'model': 'lumia2658', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '4', 'company': 'Lg', 'price': '1129', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '22'}
('Lg', 'lumia3289'),{'model': 'lumia3289', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '3', 'company': 'Lg', 'price': '15365', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '11'}
('Lg', 'blackberry1249'),{'model': 'blackberry1249', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '3', 'company': 'Lg', 'price': '16634', 'thickness': '24', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '10'}
('Lg', 'hero3027'),{'model': 'hero3027', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '1', 'company': 'Lg', 'price': '10500', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '27'}
('Lg', 'blackberry1506'),{'model': 'blackberry1506', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '5', 'company': 'Lg', 'price': '6057', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '10'}
('Lg', 'blackberry2043'),{'model': 'blackberry2043', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '0', 'company': 'Lg', 'price': '21232', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '8'}
('Lg', 'hero163'),{'model': 'hero163', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '5', 'company': 'Lg', 'price': '32101', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '15'}
('Lg', 'N4367'),{'model': 'N4367', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '4', 'company': 'Lg', 'price': '14226', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '5'}
('Lg', 'N4284'),{'model': 'N4284', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '0', 'company': 'Lg', 'price': '32203', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '5'}
('Lg', 'N864'),{'model': 'N864', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '1', 'company': 'Lg', 'price': '13715', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '21'}
('Lg', 'lumia4463'),{'model': 'lumia4463', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '2', 'company': 'Lg', 'price': '5046', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '14'}
('Lg', 'lumia2915'),{'model': 'lumia2915', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '3', 'company': 'Lg', 'price': '7921', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '21'}
('Lg', 'lumia1797'),{'model': 'lumia1797', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '4', 'company': 'Lg', 'price': '31235', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '16'}
('Lg', 'blackberry3977'),{'model': 'blackberry3977', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '3', 'company': 'Lg', 'price': '18911', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '24'}
('Lg', 'N4004'),{'model': 'N4004', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '1', 'company': 'Lg', 'price': '27296', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '23'}
('Lg', 'hero2834'),{'model': 'hero2834', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '5', 'company': 'Lg', 'price': '33276', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '22'}
('Lg', 'lumia4436'),{'model': 'lumia4436', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '4', 'company': 'Lg', 'price': '20451', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '13'}
('Lg', 'N3289'),{'model': 'N3289', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '3', 'company': 'Lg', 'price': '35081', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '28'}
('Lg', 'hero1721'),{'model': 'hero1721', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '4', 'company': 'Lg', 'price': '15588', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '27'}
('Lg', 'hero1431'),{'model': 'hero1431', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '0', 'company': 'Lg', 'price': '13680', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '14'}
('Lg', 'N1543'),{'model': 'N1543', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '2', 'company': 'Lg', 'price': '9907', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '30'}
('Lg', 'hero3888'),{'model': 'hero3888', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '4', 'company': 'Lg', 'price': '31625', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '7'}
('Lg', 'hero4118'),{'model': 'hero4118', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '2', 'company': 'Lg', 'price': '6724', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '17'}
('Lg', 'hero4336'),{'model': 'hero4336', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '1', 'company': 'Lg', 'price': '26644', 'thickness': '24', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '10'}
('Lg', 'hero3497'),{'model': 'hero3497', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '5', 'company': 'Lg', 'price': '3720', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '20'}
('Lg', 'hero3094'),{'model': 'hero3094', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '5', 'company': 'Lg', 'price': '20677', 'thickness': '29', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '22'}
('Lg', 'blackberry2412'),{'model': 'blackberry2412', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '3', 'company': 'Lg', 'price': '4880', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '26'}
('Lg', 'N1313'),{'model': 'N1313', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '5', 'company': 'Lg', 'price': '13861', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '6'}
('Lg', 'lumia3010'),{'model': 'lumia3010', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '3', 'company': 'Lg', 'price': '18189', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '30'}
('Lg', 'hero949'),{'model': 'hero949', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '0', 'company': 'Lg', 'price': '19176', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '19'}
('Lg', 'lumia885'),{'model': 'lumia885', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '4', 'company': 'Lg', 'price': '26509', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '5'}
('Lg', 'N1748'),{'model': 'N1748', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '5', 'company': 'Lg', 'price': '6421', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '23'}
('Lg', 'hero1035'),{'model': 'hero1035', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '0', 'company': 'Lg', 'price': '5484', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '22'}
('Lg', 'N4440'),{'model': 'N4440', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '3', 'company': 'Lg', 'price': '21299', 'thickness': '15', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '29'}
('Lg', 'N3874'),{'model': 'N3874', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '4', 'company': 'Lg', 'price': '26355', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '23'}
('Lg', 'N1607'),{'model': 'N1607', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '4', 'company': 'Lg', 'price': '13183', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '13'}
('Lg', 'hero3915'),{'model': 'hero3915', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '1', 'company': 'Lg', 'price': '20691', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '15'}
