('Samsung', 'N2384'),{'model': 'N2384', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '5', 'company': 'Samsung', 'price': '26073', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '16'}
('Samsung', 'N3367'),{'model': 'N3367', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '4', 'company': 'Samsung', 'price': '26368', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '17'}
('Samsung', 'N294'),{'model': 'N294', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '3', 'company': 'Samsung', 'price': '29434', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '14'}
('Samsung', 'hero2835'),{'model': 'hero2835', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '2', 'company': 'Samsung', 'price': '28411', 'thickness': '12', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '17'}
('Samsung', 'hero3799'),{'model': 'hero3799', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '1', 'company': 'Samsung', 'price': '29552', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '19'}
('Samsung', 'N2280'),{'model': 'N2280', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '1', 'company': 'Samsung', 'price': '31233', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '23'}
('Samsung', 'blackberry4156'),{'model': 'blackberry4156', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '2', 'company': 'Samsung', 'price': '22303', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '16'}
('Samsung', 'hero1271'),{'model': 'hero1271', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '3', 'company': 'Samsung', 'price': '12723', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '28'}
('Samsung', 'lumia3673'),{'model': 'lumia3673', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '1', 'company': 'Samsung', 'price': '18639', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '6'}
('Samsung', 'hero1476'),{'model': 'hero1476', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '3', 'company': 'Samsung', 'price': '19765', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '29'}
('Samsung', 'lumia1392'),{'model': 'lumia1392', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '3', 'company': 'Samsung', 'price': '6612', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '22'}
('Samsung', 'N1964'),{'model': 'N1964', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '5', 'company': 'Samsung', 'price': '16024', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '14'}
('Samsung', 'blackberry2214'),{'model': 'blackberry2214', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '3', 'company': 'Samsung', 'price': '34918', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '19'}
('Samsung', 'hero4391'),{'model': 'hero4391', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '2', 'company': 'Samsung', 'price': '15578', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '27'}
('Samsung', 'N3778'),{'model': 'N3778', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '2', 'company': 'Samsung', 'price': '20357', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '20'}
('Samsung', 'N2746'),{'model': 'N2746', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '0', 'company': 'Samsung', 'price': '12772', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '13'}
('Samsung', 'N798'),{'model': 'N798', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '0', 'company': 'Samsung', 'price': '26915', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '24'}
('Samsung', 'N3985'),{'model': 'N3985', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '3', 'company': 'Samsung', 'price': '19438', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '14'}
('Samsung', 'lumia347'),{'model': 'lumia347', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '4', 'company': 'Samsung', 'price': '7825', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '16'}
('Samsung', 'lumia3011'),{'model': 'lumia3011', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '3', 'company': 'Samsung', 'price': '33880', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '9'}
('Samsung', 'hero4346'),{'model': 'hero4346', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '5', 'company': 'Samsung', 'price': '15868', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '7'}
('Samsung', 'hero3703'),{'model': 'hero3703', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '0', 'company': 'Samsung', 'price': '12170', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '9'}
('Samsung', 'lumia715'),{'model': 'lumia715', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '4', 'company': 'Samsung', 'price': '22870', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '14'}
('Samsung', 'blackberry2133'),{'model': 'blackberry2133', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '1', 'company': 'Samsung', 'price': '9911', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '30'}
('Samsung', 'hero1400'),{'model': 'hero1400', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '2', 'company': 'Samsung', 'price': '18635', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '24'}
('Samsung', 'hero4085'),{'model': 'hero4085', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '5', 'company': 'Samsung', 'price': '6169', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '30'}
('Samsung', 'N3875'),{'model': 'N3875', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '2', 'company': 'Samsung', 'price': '18800', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '26'}
('Samsung', 'blackberry4509'),{'model': 'blackberry4509', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '5', 'company': 'Samsung', 'price': '8811', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '28'}
('Samsung', 'N1143'),{'model': 'N1143', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '2', 'company': 'Samsung', 'price': '17685', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '11'}
('Samsung', 'blackberry746'),{'model': 'blackberry746', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '3', 'company': 'Samsung', 'price': '29630', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '24'}
('Samsung', 'hero270'),{'model': 'hero270', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '3', 'company': 'Samsung', 'price': '30952', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '9'}
('Samsung', 'hero689'),{'model': 'hero689', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '3', 'company': 'Samsung', 'price': '9237', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '30'}
('Samsung', 'hero3502'),{'model': 'hero3502', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '1', 'company': 'Samsung', 'price': '16969', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '10'}
('Samsung', 'blackberry4260'),{'model': 'blackberry4260', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '1', 'company': 'Samsung', 'price': '28881', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '27'}
('Samsung', 'hero4044'),{'model': 'hero4044', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '2', 'company': 'Samsung', 'price': '4804', 'thickness': '23', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '21'}
('Samsung', 'hero2155'),{'model': 'hero2155', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '4', 'company': 'Samsung', 'price': '33627', 'thickness': '12', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '30'}
('Samsung', 'blackberry3068'),{'model': 'blackberry3068', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '2', 'company': 'Samsung', 'price': '18188', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '9'}
('Samsung', 'blackberry1580'),{'model': 'blackberry1580', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '0', 'company': 'Samsung', 'price': '6664', 'thickness': '13', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '7'}
('Samsung', 'hero476'),{'model': 'hero476', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '1', 'company': 'Samsung', 'price': '28051', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '20'}
('Samsung', 'blackberry898'),{'model': 'blackberry898', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '0', 'company': 'Samsung', 'price': '1173', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '12'}
('Samsung', 'hero4289'),{'model': 'hero4289', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '3', 'company': 'Samsung', 'price': '21333', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '23'}
('Samsung', 'lumia3023'),{'model': 'lumia3023', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '4', 'company': 'Samsung', 'price': '34098', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '14'}
('Samsung', 'blackberry3259'),{'model': 'blackberry3259', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '3', 'company': 'Samsung', 'price': '9507', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '5'}
('Samsung', 'blackberry4159'),{'model': 'blackberry4159', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '3', 'company': 'Samsung', 'price': '17737', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '21'}
('Samsung', 'hero3748'),{'model': 'hero3748', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '3', 'company': 'Samsung', 'price': '23427', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '7'}
('Samsung', 'blackberry1942'),{'model': 'blackberry1942', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '2', 'company': 'Samsung', 'price': '23465', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '21'}
('Samsung', 'hero3746'),{'model': 'hero3746', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '1', 'company': 'Samsung', 'price': '20641', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '28'}
('Samsung', 'hero4060'),{'model': 'hero4060', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '5', 'company': 'Samsung', 'price': '4138', 'thickness': '10', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '15'}
('Samsung', 'blackberry4192'),{'model': 'blackberry4192', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '4', 'company': 'Samsung', 'price': '14086', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '18'}
('Samsung', 'hero3584'),{'model': 'hero3584', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '1', 'company': 'Samsung', 'price': '37869', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '21'}
('Samsung', 'N2228'),{'model': 'N2228', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '3', 'company': 'Samsung', 'price': '15689', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '24'}
('Samsung', 'hero971'),{'model': 'hero971', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '5', 'company': 'Samsung', 'price': '17350', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '27'}
('Samsung', 'hero2545'),{'model': 'hero2545', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '3', 'company': 'Samsung', 'price': '3491', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '20'}
('Samsung', 'hero1845'),{'model': 'hero1845', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '3', 'company': 'Samsung', 'price': '38505', 'thickness': '17', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '6'}
('Samsung', 'blackberry1913'),{'model': 'blackberry1913', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '0', 'company': 'Samsung', 'price': '12773', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '20'}
('Samsung', 'hero1124'),{'model': 'hero1124', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '4', 'company': 'Samsung', 'price': '22696', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '23'}
('Samsung', 'hero1491'),{'model': 'hero1491', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '1', 'company': 'Samsung', 'price': '11207', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '10'}
('Samsung', 'hero1894'),{'model': 'hero1894', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '3', 'company': 'Samsung', 'price': '6131', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '19'}
('Samsung', 'hero3071'),{'model': 'hero3071', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '0', 'company': 'Samsung', 'price': '21322', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '22'}
('Samsung', 'N2370'),{'model': 'N2370', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '0', 'company': 'Samsung', 'price': '37250', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '28'}
('Samsung', 'N2750'),{'model': 'N2750', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '3', 'company': 'Samsung', 'price': '7929', 'thickness': '22', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '25'}
('Samsung', 'blackberry3309'),{'model': 'blackberry3309', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '3', 'company': 'Samsung', 'price': '29866', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '10'}
('Samsung', 'lumia157'),{'model': 'lumia157', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '3', 'company': 'Samsung', 'price': '9778', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '10'}
('Samsung', 'lumia3044'),{'model': 'lumia3044', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '5', 'company': 'Samsung', 'price': '25203', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '22'}
('Samsung', 'hero3922'),{'model': 'hero3922', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '2', 'company': 'Samsung', 'price': '19298', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '11'}
('Samsung', 'blackberry210'),{'model': 'blackberry210', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '3', 'company': 'Samsung', 'price': '35046', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '17'}
('Samsung', 'hero1678'),{'model': 'hero1678', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '5', 'company': 'Samsung', 'price': '5918', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '27'}
('Samsung', 'blackberry2618'),{'model': 'blackberry2618', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '5', 'company': 'Samsung', 'price': '7336', 'thickness': '21', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '28'}
('Samsung', 'blackberry3043'),{'model': 'blackberry3043', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '3', 'company': 'Samsung', 'price': '2860', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '11'}
('Samsung', 'hero624'),{'model': 'hero624', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '2', 'company': 'Samsung', 'price': '9274', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '8'}
('Samsung', 'hero542'),{'model': 'hero542', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '0', 'company': 'Samsung', 'price': '8521', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '9'}
('Samsung', 'lumia1453'),{'model': 'lumia1453', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '3', 'company': 'Samsung', 'price': '19873', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '27'}
('Samsung', 'hero1904'),{'model': 'hero1904', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '3', 'company': 'Samsung', 'price': '24776', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '10'}
('Samsung', 'hero437'),{'model': 'hero437', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '5', 'company': 'Samsung', 'price': '17498', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '30'}
('Samsung', 'lumia277'),{'model': 'lumia277', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '3', 'company': 'Samsung', 'price': '28041', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '15'}
('Samsung', 'hero4209'),{'model': 'hero4209', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '0', 'company': 'Samsung', 'price': '27370', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '30'}
('Samsung', 'N965'),{'model': 'N965', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '2', 'company': 'Samsung', 'price': '18290', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '5'}
('Samsung', 'hero2866'),{'model': 'hero2866', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '3', 'company': 'Samsung', 'price': '7456', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '9'}
('Samsung', 'lumia3372'),{'model': 'lumia3372', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '2', 'company': 'Samsung', 'price': '26935', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '14'}
('Samsung', 'N3824'),{'model': 'N3824', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '0', 'company': 'Samsung', 'price': '30750', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '11'}
('Samsung', 'hero1427'),{'model': 'hero1427', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '4', 'company': 'Samsung', 'price': '11691', 'thickness': '11', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '12'}
('Samsung', 'hero3518'),{'model': 'hero3518', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '1', 'company': 'Samsung', 'price': '20008', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '7'}
('Samsung', 'hero2006'),{'model': 'hero2006', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '2', 'company': 'Samsung', 'price': '15077', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '15'}
('Samsung', 'blackberry3248'),{'model': 'blackberry3248', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '4', 'company': 'Samsung', 'price': '4639', 'thickness': '15', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '10'}
('Samsung', 'hero3831'),{'model': 'hero3831', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '1', 'company': 'Samsung', 'price': '10743', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '16'}
('Samsung', 'hero2137'),{'model': 'hero2137', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '5', 'company': 'Samsung', 'price': '6872', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '21'}
('Samsung', 'lumia344'),{'model': 'lumia344', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '2', 'company': 'Samsung', 'price': '20903', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '6'}
