('Nokia', 'lumia4004'),{'model': 'lumia4004', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '3', 'company': 'Nokia', 'price': '15299', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '22'}
('Nokia', 'blackberry3977'),{'model': 'blackberry3977', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '2', 'company': 'Nokia', 'price': '36911', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '19'}
('Nokia', 'blackberry4090'),{'model': 'blackberry4090', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '2', 'company': 'Nokia', 'price': '10451', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '26'}
('Nokia', 'lumia1830'),{'model': 'lumia1830', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '4', 'company': 'Nokia', 'price': '12369', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '26'}
('Nokia', 'N4250'),{'model': 'N4250', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '1', 'company': 'Nokia', 'price': '30015', 'thickness': '27', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '5'}
('Nokia', 'N3760'),{'model': 'N3760', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '4', 'company': 'Nokia', 'price': '36819', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '22'}
('Nokia', 'hero1253'),{'model': 'hero1253', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '2', 'company': 'Nokia', 'price': '1394', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '6'}
('Nokia', 'lumia3767'),{'model': 'lumia3767', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '1', 'company': 'Nokia', 'price': '12928', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '24'}
('Nokia', 'blackberry4153'),{'model': 'blackberry4153', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '5', 'company': 'Nokia', 'price': '2253', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '28'}
('Nokia', 'blackberry812'),{'model': 'blackberry812', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '0', 'company': 'Nokia', 'price': '30022', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '9'}
('Nokia', 'hero165'),{'model': 'hero165', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '1', 'company': 'Nokia', 'price': '1745', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '19'}
('Nokia', 'hero2779'),{'model': 'hero2779', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '3', 'company': 'Nokia', 'price': '13005', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '29'}
('Nokia', 'blackberry751'),{'model': 'blackberry751', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '5', 'company': 'Nokia', 'price': '16430', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '13'}
('Nokia', 'blackberry419'),{'model': 'blackberry419', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '3', 'company': 'Nokia', 'price': '36035', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '30'}
('Nokia', 'hero1597'),{'model': 'hero1597', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '5', 'company': 'Nokia', 'price': '3602', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '24'}
('Nokia', 'hero1779'),{'model': 'hero1779', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '5', 'company': 'Nokia', 'price': '39564', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '6'}
('Nokia', 'hero874'),{'model': 'hero874', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '0', 'company': 'Nokia', 'price': '23742', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '6'}
('Nokia', 'hero1352'),{'model': 'hero1352', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '2', 'company': 'Nokia', 'price': '20110', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '26'}
('Nokia', 'blackberry1643'),{'model': 'blackberry1643', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '3', 'company': 'Nokia', 'price': '12780', 'thickness': '25', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '6'}
('Nokia', 'lumia4243'),{'model': 'lumia4243', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '3', 'company': 'Nokia', 'price': '17305', 'thickness': '15', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '12'}
('Nokia', 'hero2598'),{'model': 'hero2598', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '5', 'company': 'Nokia', 'price': '25639', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '24'}
('Nokia', 'hero3342'),{'model': 'hero3342', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '3', 'company': 'Nokia', 'price': '31111', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '10'}
('Nokia', 'N1459'),{'model': 'N1459', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '5', 'company': 'Nokia', 'price': '5255', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '5'}
('Nokia', 'blackberry2864'),{'model': 'blackberry2864', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '0', 'company': 'Nokia', 'price': '10407', 'thickness': '15', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '18'}
('Nokia', 'hero2242'),{'model': 'hero2242', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '0', 'company': 'Nokia', 'price': '8008', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '17'}
('Nokia', 'hero2903'),{'model': 'hero2903', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '5', 'company': 'Nokia', 'price': '38076', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '29'}
('Nokia', 'hero3659'),{'model': 'hero3659', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '3', 'company': 'Nokia', 'price': '6470', 'thickness': '26', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '7'}
('Nokia', 'lumia3350'),{'model': 'lumia3350', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '2', 'company': 'Nokia', 'price': '11592', 'thickness': '17', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '18'}
('Nokia', 'hero2414'),{'model': 'hero2414', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '2', 'company': 'Nokia', 'price': '4496', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '11'}
('Nokia', 'lumia322'),{'model': 'lumia322', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '3', 'company': 'Nokia', 'price': '34647', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '30'}
('Nokia', 'hero3861'),{'model': 'hero3861', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '4', 'company': 'Nokia', 'price': '37694', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '26'}
('Nokia', 'lumia290'),{'model': 'lumia290', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '0', 'company': 'Nokia', 'price': '22567', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '20'}
('Nokia', 'N1666'),{'model': 'N1666', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '3', 'company': 'Nokia', 'price': '24032', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '17'}
('Nokia', 'lumia910'),{'model': 'lumia910', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '1', 'company': 'Nokia', 'price': '35019', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '25'}
('Nokia', 'blackberry1727'),{'model': 'blackberry1727', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '4', 'company': 'Nokia', 'price': '21733', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '18'}
('Nokia', 'blackberry1608'),{'model': 'blackberry1608', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '1', 'company': 'Nokia', 'price': '3817', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '14'}
('Nokia', 'N2520'),{'model': 'N2520', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '5', 'company': 'Nokia', 'price': '21744', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '6'}
('Nokia', 'lumia2793'),{'model': 'lumia2793', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '3', 'company': 'Nokia', 'price': '22714', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '6'}
('Nokia', 'lumia2539'),{'model': 'lumia2539', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '4', 'company': 'Nokia', 'price': '5668', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '6'}
('Nokia', 'N579'),{'model': 'N579', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '2', 'company': 'Nokia', 'price': '2836', 'thickness': '21', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '18'}
('Nokia', 'hero2882'),{'model': 'hero2882', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '2', 'company': 'Nokia', 'price': '36454', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '13'}
('Nokia', 'hero456'),{'model': 'hero456', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '5', 'company': 'Nokia', 'price': '21641', 'thickness': '24', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '30'}
('Nokia', 'lumia398'),{'model': 'lumia398', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '1', 'company': 'Nokia', 'price': '2767', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '5'}
('Nokia', 'N2030'),{'model': 'N2030', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '4', 'company': 'Nokia', 'price': '3222', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '30'}
('Nokia', 'blackberry1437'),{'model': 'blackberry1437', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '2', 'company': 'Nokia', 'price': '11429', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '24'}
('Nokia', 'N2243'),{'model': 'N2243', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '2', 'company': 'Nokia', 'price': '35091', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '6'}
('Nokia', 'hero4230'),{'model': 'hero4230', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '2', 'company': 'Nokia', 'price': '17605', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '5'}
('Nokia', 'N1938'),{'model': 'N1938', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '0', 'company': 'Nokia', 'price': '25833', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '24'}
('Nokia', 'hero3407'),{'model': 'hero3407', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '4', 'company': 'Nokia', 'price': '11789', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '28'}
('Nokia', 'lumia1058'),{'model': 'lumia1058', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '2', 'company': 'Nokia', 'price': '37782', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '6'}
('Nokia', 'hero3393'),{'model': 'hero3393', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '4', 'company': 'Nokia', 'price': '17866', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '27'}
('Nokia', 'lumia4047'),{'model': 'lumia4047', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '0', 'company': 'Nokia', 'price': '25997', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '23'}
('Nokia', 'N1172'),{'model': 'N1172', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '5', 'company': 'Nokia', 'price': '31999', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '24'}
('Nokia', 'blackberry3064'),{'model': 'blackberry3064', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '0', 'company': 'Nokia', 'price': '13351', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '21'}
('Nokia', 'hero3271'),{'model': 'hero3271', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '4', 'company': 'Nokia', 'price': '18616', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '13'}
('Nokia', 'hero389'),{'model': 'hero389', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '3', 'company': 'Nokia', 'price': '3853', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '10'}
('Nokia', 'hero3212'),{'model': 'hero3212', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '2', 'company': 'Nokia', 'price': '33966', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '23'}
('Nokia', 'N2548'),{'model': 'N2548', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '0', 'company': 'Nokia', 'price': '16689', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '14'}
('Nokia', 'blackberry4297'),{'model': 'blackberry4297', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '4', 'company': 'Nokia', 'price': '1276', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '14'}
('Nokia', 'N4151'),{'model': 'N4151', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '4', 'company': 'Nokia', 'price': '28696', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '18'}
('Nokia', 'hero3227'),{'model': 'hero3227', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '3', 'company': 'Nokia', 'price': '35331', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '17'}
('Nokia', 'hero3656'),{'model': 'hero3656', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '4', 'company': 'Nokia', 'price': '8760', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '9'}
('Nokia', 'hero1814'),{'model': 'hero1814', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '2', 'company': 'Nokia', 'price': '37543', 'thickness': '12', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '14'}
('Nokia', 'hero987'),{'model': 'hero987', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '1', 'company': 'Nokia', 'price': '16041', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '29'}
('Nokia', 'blackberry495'),{'model': 'blackberry495', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '2', 'company': 'Nokia', 'price': '13234', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '15'}
('Nokia', 'lumia2822'),{'model': 'lumia2822', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '0', 'company': 'Nokia', 'price': '17043', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '16'}
('Nokia', 'N2161'),{'model': 'N2161', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '4', 'company': 'Nokia', 'price': '3267', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '25'}
('Nokia', 'hero355'),{'model': 'hero355', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '1', 'company': 'Nokia', 'price': '14094', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '10'}
('Nokia', 'blackberry397'),{'model': 'blackberry397', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '2', 'company': 'Nokia', 'price': '35510', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '16'}
('Nokia', 'hero3592'),{'model': 'hero3592', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '0', 'company': 'Nokia', 'price': '26723', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '23'}
('Nokia', 'lumia3155'),{'model': 'lumia3155', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '2', 'company': 'Nokia', 'price': '3219', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '23'}
('Nokia', 'hero328'),{'model': 'hero328', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '2', 'company': 'Nokia', 'price': '29738', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '23'}
('Nokia', 'blackberry2679'),{'model': 'blackberry2679', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '1', 'company': 'Nokia', 'price': '25420', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '15'}
('Nokia', 'N516'),{'model': 'N516', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '5', 'company': 'Nokia', 'price': '26458', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '12'}
('Nokia', 'N2023'),{'model': 'N2023', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '1', 'company': 'Nokia', 'price': '17617', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '15'}
('Nokia', 'N2072'),{'model': 'N2072', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '1', 'company': 'Nokia', 'price': '36451', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '9'}
('Nokia', 'N2617'),{'model': 'N2617', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '3', 'company': 'Nokia', 'price': '28359', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '7'}
('Nokia', 'hero4384'),{'model': 'hero4384', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '2', 'company': 'Nokia', 'price': '20217', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '20'}
('Nokia', 'lumia1191'),{'model': 'lumia1191', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '2', 'company': 'Nokia', 'price': '7929', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '9'}
('Nokia', 'blackberry2840'),{'model': 'blackberry2840', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '1', 'company': 'Nokia', 'price': '8699', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '28'}
('Nokia', 'lumia705'),{'model': 'lumia705', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '0', 'company': 'Nokia', 'price': '5804', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '30'}
('Nokia', 'lumia162'),{'model': 'lumia162', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '2', 'company': 'Nokia', 'price': '34515', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '27'}
('Nokia', 'N1799'),{'model': 'N1799', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '3', 'company': 'Nokia', 'price': '26499', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '13'}
('Nokia', 'hero4553'),{'model': 'hero4553', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '3', 'company': 'Nokia', 'price': '25393', 'thickness': '17', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '10'}
('Nokia', 'blackberry1280'),{'model': 'blackberry1280', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '4', 'company': 'Nokia', 'price': '3374', 'thickness': '22', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '23'}
('Nokia', 'N2512'),{'model': 'N2512', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '3', 'company': 'Nokia', 'price': '12284', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '15'}
('Nokia', 'hero3979'),{'model': 'hero3979', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '0', 'company': 'Nokia', 'price': '6138', 'thickness': '13', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '29'}
('Nokia', 'hero815'),{'model': 'hero815', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '2', 'company': 'Nokia', 'price': '18607', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '22'}
('Nokia', 'blackberry3203'),{'model': 'blackberry3203', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '3', 'company': 'Nokia', 'price': '31631', 'thickness': '23', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '18'}
('Nokia', 'hero2433'),{'model': 'hero2433', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '1', 'company': 'Nokia', 'price': '25431', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '27'}
('Nokia', 'N1471'),{'model': 'N1471', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '2', 'company': 'Nokia', 'price': '17372', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '10'}
('Nokia', 'N1567'),{'model': 'N1567', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '4', 'company': 'Nokia', 'price': '26221', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '10'}
('Nokia', 'N1479'),{'model': 'N1479', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '3', 'company': 'Nokia', 'price': '10128', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '14'}
('Nokia', 'hero3704'),{'model': 'hero3704', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '3', 'company': 'Nokia', 'price': '3516', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '10'}
('Nokia', 'hero884'),{'model': 'hero884', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '0', 'company': 'Nokia', 'price': '24511', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '16'}
('Nokia', 'hero3080'),{'model': 'hero3080', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '4', 'company': 'Nokia', 'price': '7651', 'thickness': '16', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '6'}
('Nokia', 'lumia4256'),{'model': 'lumia4256', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '1', 'company': 'Nokia', 'price': '28782', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '5'}
('Nokia', 'blackberry2573'),{'model': 'blackberry2573', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '0', 'company': 'Nokia', 'price': '29749', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '27'}
('Nokia', 'blackberry2962'),{'model': 'blackberry2962', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '1', 'company': 'Nokia', 'price': '16479', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '21'}
('Nokia', 'hero648'),{'model': 'hero648', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '0', 'company': 'Nokia', 'price': '34953', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '15'}
('Nokia', 'blackberry960'),{'model': 'blackberry960', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '4', 'company': 'Nokia', 'price': '2259', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '19'}
('Nokia', 'blackberry1430'),{'model': 'blackberry1430', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '5', 'company': 'Nokia', 'price': '21954', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '16'}
('Nokia', 'lumia2156'),{'model': 'lumia2156', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '0', 'company': 'Nokia', 'price': '23440', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '20'}
('Nokia', 'N630'),{'model': 'N630', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '0', 'company': 'Nokia', 'price': '38136', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '11'}
('Nokia', 'hero2722'),{'model': 'hero2722', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '0', 'company': 'Nokia', 'price': '35435', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '18'}
('Nokia', 'N3981'),{'model': 'N3981', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '4', 'company': 'Nokia', 'price': '28924', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '18'}
('Nokia', 'hero3279'),{'model': 'hero3279', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '4', 'company': 'Nokia', 'price': '19078', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '12'}
('Nokia', 'hero1681'),{'model': 'hero1681', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '4', 'company': 'Nokia', 'price': '32429', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '6'}
('Nokia', 'hero4057'),{'model': 'hero4057', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '3', 'company': 'Nokia', 'price': '24514', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '13'}
('Nokia', 'N3482'),{'model': 'N3482', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '5', 'company': 'Nokia', 'price': '5505', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '19'}
('Nokia', 'lumia397'),{'model': 'lumia397', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '4', 'company': 'Nokia', 'price': '29702', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '27'}
('Nokia', 'N2876'),{'model': 'N2876', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '0', 'company': 'Nokia', 'price': '27278', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '30'}
('Nokia', 'hero352'),{'model': 'hero352', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '1', 'company': 'Nokia', 'price': '35776', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '13'}
('Nokia', 'lumia1839'),{'model': 'lumia1839', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '0', 'company': 'Nokia', 'price': '16885', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '8'}
('Nokia', 'blackberry2972'),{'model': 'blackberry2972', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '1', 'company': 'Nokia', 'price': '35981', 'thickness': '13', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '10'}
